Entity,Code,month,year,stringency_index,standard_names
Cyprus,CYP,5,2020,87.18387096774188,Cyprus
Czechia,CZE,11,2020,71.54233333333336,Czech Republic
Czechia,CZE,10,2020,54.302258064516124,Czech Republic
Czechia,CZE,9,2020,38.241333333333344,Czech Republic
Czechia,CZE,8,2020,36.11,Czech Republic
Czechia,CZE,7,2020,36.020322580645164,Czech Republic
Czechia,CZE,12,2020,62.91058823529411,Czech Republic
Czechia,CZE,5,2020,54.69129032258063,Czech Republic
Czechia,CZE,4,2020,68.45733333333332,Czech Republic
Czechia,CZE,3,2020,57.52645161290325,Czech Republic
Czechia,CZE,2,2020,16.861034482758633,Czech Republic
Czechia,CZE,1,2020,2.688709677419355,Czech Republic
Czechia,CZE,6,2020,39.58700000000001,Czech Republic
Democratic Republic of Congo,COD,12,2020,22.22,DR Congo
Democratic Republic of Congo,COD,11,2020,22.220000000000017,DR Congo
Democratic Republic of Congo,COD,10,2020,42.98064516129031,DR Congo
Democratic Republic of Congo,COD,9,2020,45.65133333333332,DR Congo
Democratic Republic of Congo,COD,8,2020,48.74612903225806,DR Congo
Democratic Republic of Congo,COD,7,2020,72.4954838709677,DR Congo
Democratic Republic of Congo,COD,6,2020,80.55999999999996,DR Congo
Democratic Republic of Congo,COD,4,2020,80.09666666666662,DR Congo
Democratic Republic of Congo,COD,3,2020,33.78258064516128,DR Congo
Democratic Republic of Congo,COD,2,2020,0.9586206896551726,DR Congo
Democratic Republic of Congo,COD,1,2020,0.0,DR Congo
Democratic Republic of Congo,COD,5,2020,80.55999999999996,DR Congo
Denmark,DNK,7,2020,55.25774193548391,Denmark
Denmark,DNK,11,2020,46.264333333333305,Denmark
Denmark,DNK,10,2020,43.251612903225784,Denmark
Denmark,DNK,8,2020,50.93000000000001,Denmark
Denmark,DNK,6,2020,57.41000000000002,Denmark
Denmark,DNK,9,2020,49.85000000000003,Denmark
Denmark,DNK,4,2020,70.24666666666667,Denmark
Denmark,DNK,3,2020,52.62741935483872,Denmark
Denmark,DNK,5,2020,63.94967741935486,Denmark
Denmark,DNK,2,2020,1.149310344827586,Denmark
Denmark,DNK,1,2020,0.0,Denmark
Djibouti,DJI,12,2020,37.959999999999994,Djibouti
Djibouti,DJI,11,2020,41.852,Djibouti
Djibouti,DJI,10,2020,45.78774193548387,Djibouti
Djibouti,DJI,9,2020,50.806333333333335,Djibouti
Djibouti,DJI,8,2020,50.93000000000001,Djibouti
Djibouti,DJI,7,2020,55.2293548387097,Djibouti
Djibouti,DJI,5,2020,77.41741935483876,Djibouti
Djibouti,DJI,4,2020,94.44000000000004,Djibouti
Djibouti,DJI,3,2020,32.85387096774194,Djibouti
Djibouti,DJI,2,2020,0.0,Djibouti
Djibouti,DJI,1,2020,0.0,Djibouti
Djibouti,DJI,6,2020,59.26,Djibouti
Dominica,DMA,8,2020,37.722258064516126,Dominica
Dominica,DMA,12,2020,23.150000000000002,Dominica
Dominica,DMA,11,2020,33.150333333333315,Dominica
Dominica,DMA,10,2020,30.40387096774194,Dominica
Dominica,DMA,9,2020,30.182000000000016,Dominica
Dominica,DMA,7,2020,44.44000000000003,Dominica
Dominica,DMA,1,2020,0.0,Dominica
Dominica,DMA,5,2020,74.25258064516129,Dominica
Dominica,DMA,4,2020,79.63000000000007,Dominica
Dominica,DMA,3,2020,8.423548387096774,Dominica
Dominica,DMA,2,2020,0.0,Dominica
Dominica,DMA,6,2020,68.51600000000002,Dominica
Dominican Republic,DOM,8,2020,78.69999999999999,Dominican Republic
Dominican Republic,DOM,12,2020,64.80999999999997,Dominican Republic
Dominican Republic,DOM,11,2020,65.64399999999996,Dominican Republic
Dominican Republic,DOM,10,2020,69.74032258064514,Dominican Republic
Dominican Republic,DOM,9,2020,78.7,Dominican Republic
Dominican Republic,DOM,7,2020,76.43225806451612,Dominican Republic
Dominican Republic,DOM,6,2020,86.66899999999997,Dominican Republic
Dominican Republic,DOM,5,2020,94.74451612903223,Dominican Republic
Dominican Republic,DOM,4,2020,94.56766666666668,Dominican Republic
Dominican Republic,DOM,3,2020,46.324516129032254,Dominican Republic
Dominican Republic,DOM,2,2020,0.0,Dominican Republic
Dominican Republic,DOM,1,2020,0.0,Dominican Republic
Ecuador,ECU,11,2020,52.77999999999998,Ecuador
Ecuador,ECU,10,2020,52.062580645161276,Ecuador
Ecuador,ECU,9,2020,61.01866666666672,Ecuador
Ecuador,ECU,8,2020,75.40354838709678,Ecuador
Ecuador,ECU,7,2020,79.31612903225806,Ecuador
Ecuador,ECU,6,2020,81.85000000000004,Ecuador
Ecuador,ECU,5,2020,86.82709677419355,Ecuador
Ecuador,ECU,4,2020,93.52,Ecuador
Ecuador,ECU,3,2020,54.30096774193547,Ecuador
Ecuador,ECU,2,2020,5.560000000000001,Ecuador
Ecuador,ECU,1,2020,1.0761290322580646,Ecuador
Egypt,EGY,12,2020,60.19000000000002,Egypt
Egypt,EGY,11,2020,60.71466666666671,Egypt
Egypt,EGY,10,2020,69.71387096774195,Egypt
Egypt,EGY,9,2020,62.96000000000002,Egypt
Egypt,EGY,8,2020,62.781290322580666,Egypt
Egypt,EGY,7,2020,60.19000000000004,Egypt
Egypt,EGY,1,2020,0.0,Egypt
Egypt,EGY,5,2020,84.26000000000005,Egypt
Egypt,EGY,4,2020,84.26000000000003,Egypt
Egypt,EGY,3,2020,28.703870967741935,Egypt
Egypt,EGY,2,2020,0.0,Egypt
Egypt,EGY,6,2020,73.892,Egypt
El Salvador,SLV,8,2020,87.42290322580641,El Salvador
El Salvador,SLV,12,2020,47.22000000000001,El Salvador
El Salvador,SLV,11,2020,51.48266666666666,El Salvador
El Salvador,SLV,10,2020,52.77999999999998,El Salvador
El Salvador,SLV,9,2020,72.5023333333333,El Salvador
El Salvador,SLV,7,2020,89.80999999999996,El Salvador
El Salvador,SLV,1,2020,3.4941935483870967,El Salvador
El Salvador,SLV,5,2020,98.92387096774193,El Salvador
El Salvador,SLV,4,2020,90.74000000000004,El Salvador
El Salvador,SLV,3,2020,54.59806451612905,El Salvador
El Salvador,SLV,2,2020,19.440000000000005,El Salvador
El Salvador,SLV,6,2020,93.61233333333327,El Salvador
Eritrea,ERI,12,2020,75.0,Eritrea
Eritrea,ERI,11,2020,78.39633333333333,Eritrea
Eritrea,ERI,10,2020,80.6177419354839,Eritrea
Eritrea,ERI,9,2020,86.88266666666667,Eritrea
Eritrea,ERI,8,2020,89.80999999999996,Eritrea
Eritrea,ERI,7,2020,90.40838709677416,Eritrea
Eritrea,ERI,6,2020,93.52,Eritrea
Eritrea,ERI,5,2020,93.52,Eritrea
Eritrea,ERI,4,2020,93.52,Eritrea
Eritrea,ERI,3,2020,25.95516129032258,Eritrea
Eritrea,ERI,2,2020,0.0,Eritrea
Eritrea,ERI,1,2020,0.0,Eritrea
Estonia,EST,11,2020,32.43833333333335,Estonia
Estonia,EST,10,2020,25.929999999999982,Estonia
Estonia,EST,9,2020,24.72533333333332,Estonia
Estonia,EST,8,2020,23.149999999999988,Estonia
Estonia,EST,7,2020,25.57129032258063,Estonia
Estonia,EST,12,2020,38.80916666666666,Estonia
Estonia,EST,5,2020,59.468709677419355,Estonia
Estonia,EST,4,2020,77.40933333333332,Estonia
Estonia,EST,3,2020,34.22903225806452,Estonia
Estonia,EST,2,2020,0.0,Estonia
Estonia,EST,1,2020,0.0,Estonia
Estonia,EST,6,2020,39.940666666666665,Estonia
Eswatini,SWZ,11,2020,45.98933333333335,Eswatini
Eswatini,SWZ,10,2020,55.13838709677423,Eswatini
Eswatini,SWZ,9,2020,64.80999999999996,Eswatini
Eswatini,SWZ,8,2020,73.44709677419351,Eswatini
Eswatini,SWZ,7,2020,81.39548387096771,Eswatini
Eswatini,SWZ,12,2020,38.88999999999999,Eswatini
Eswatini,SWZ,5,2020,84.26000000000005,Eswatini
Eswatini,SWZ,4,2020,86.78833333333337,Eswatini
Eswatini,SWZ,3,2020,39.517419354838694,Eswatini
Eswatini,SWZ,2,2020,5.84241379310345,Eswatini
Eswatini,SWZ,1,2020,0.26903225806451614,Eswatini
Eswatini,SWZ,6,2020,84.26000000000003,Eswatini
Ethiopia,ETH,12,2020,51.850000000000016,Ethiopia
Ethiopia,ETH,11,2020,53.517999999999965,Ethiopia
Ethiopia,ETH,10,2020,64.03774193548387,Ethiopia
Ethiopia,ETH,9,2020,78.70666666666668,Ethiopia
Ethiopia,ETH,8,2020,80.55999999999996,Ethiopia
Ethiopia,ETH,7,2020,80.55999999999996,Ethiopia
Ethiopia,ETH,6,2020,80.55999999999996,Ethiopia
Ethiopia,ETH,4,2020,77.75066666666663,Ethiopia
Ethiopia,ETH,3,2020,25.77935483870968,Ethiopia
Ethiopia,ETH,2,2020,2.7800000000000007,Ethiopia
Ethiopia,ETH,1,2020,0.35870967741935483,Ethiopia
Ethiopia,ETH,5,2020,80.55999999999996,Ethiopia
Faeroe Islands,FRO,9,2020,33.33000000000001,Faeroe Islands
Faeroe Islands,FRO,12,2020,36.11000000000001,Faeroe Islands
Faeroe Islands,FRO,11,2020,34.998000000000005,Faeroe Islands
Faeroe Islands,FRO,10,2020,33.33000000000001,Faeroe Islands
Faeroe Islands,FRO,8,2020,32.9725806451613,Faeroe Islands
Faeroe Islands,FRO,7,2020,30.559999999999974,Faeroe Islands
Faeroe Islands,FRO,6,2020,32.96066666666667,Faeroe Islands
Faeroe Islands,FRO,5,2020,39.782258064516135,Faeroe Islands
Faeroe Islands,FRO,4,2020,55.37133333333329,Faeroe Islands
Faeroe Islands,FRO,3,2020,29.242258064516133,Faeroe Islands
Faeroe Islands,FRO,2,2020,0.0,Faeroe Islands
Faeroe Islands,FRO,1,2020,0.0,Faeroe Islands
Fiji,FJI,12,2020,41.67000000000001,Fiji
Fiji,FJI,11,2020,49.07,Fiji
Fiji,FJI,10,2020,49.159677419354836,Fiji
Fiji,FJI,9,2020,51.84999999999998,Fiji
Fiji,FJI,8,2020,54.00225806451613,Fiji
Fiji,FJI,7,2020,54.24032258064515,Fiji
Fiji,FJI,6,2020,73.39333333333335,Fiji
Fiji,FJI,5,2020,83.30193548387096,Fiji
Fiji,FJI,4,2020,88.89000000000001,Fiji
Fiji,FJI,3,2020,46.86193548387097,Fiji
Fiji,FJI,2,2020,18.86551724137931,Fiji
Fiji,FJI,1,2020,3.583870967741935,Fiji
Finland,FIN,11,2020,41.203333333333354,Finland
Finland,FIN,9,2020,32.409999999999975,Finland
Finland,FIN,8,2020,33.575806451612884,Finland
Finland,FIN,7,2020,36.62225806451616,Finland
Finland,FIN,6,2020,39.506666666666696,Finland
Finland,FIN,12,2020,44.91,Finland
Finland,FIN,4,2020,63.950666666666706,Finland
Finland,FIN,5,2020,55.8845161290323,Finland
Finland,FIN,1,2020,0.896774193548387,Finland
Finland,FIN,10,2020,35.900645161290335,Finland
Finland,FIN,2,2020,13.027931034482753,Finland
Finland,FIN,3,2020,45.09870967741933,Finland
France,FRA,11,2020,78.33000000000001,France
France,FRA,9,2020,48.395,France
France,FRA,8,2020,47.37419354838712,France
France,FRA,7,2020,48.090322580645136,France
France,FRA,6,2020,66.20166666666665,France
France,FRA,12,2020,75.0,France
France,FRA,4,2020,87.96000000000002,France
France,FRA,5,2020,80.07580645161288,France
France,FRA,1,2020,3.0464516129032257,France
France,FRA,10,2020,50.1658064516129,France
France,FRA,3,2020,65.73870967741938,France
France,FRA,2,2020,12.307586206896554,France
Gabon,GAB,12,2020,61.114999999999974,Gabon
Gabon,GAB,1,2020,1.7935483870967746,Gabon
Gabon,GAB,2,2020,12.166551724137925,Gabon
Gabon,GAB,3,2020,40.02451612903226,Gabon
Gabon,GAB,5,2020,79.72193548387094,Gabon
Gabon,GAB,6,2020,78.58133333333328,Gabon
Gabon,GAB,7,2020,74.06999999999998,Gabon
Gabon,GAB,8,2020,74.06999999999998,Gabon
Gabon,GAB,9,2020,74.06999999999996,Gabon
Gabon,GAB,10,2020,73.02548387096773,Gabon
Gabon,GAB,11,2020,67.50100000000003,Gabon
Gabon,GAB,4,2020,76.29633333333337,Gabon
Gambia,GMB,9,2020,73.95133333333335,Gambia
Gambia,GMB,12,2020,36.11000000000001,Gambia
Gambia,GMB,8,2020,70.08806451612901,Gambia
Gambia,GMB,11,2020,42.22099999999999,Gambia
Gambia,GMB,7,2020,58.22838709677423,Gambia
Gambia,GMB,10,2020,66.61000000000003,Gambia
Gambia,GMB,5,2020,78.2845161290323,Gambia
Gambia,GMB,4,2020,78.7,Gambia
Gambia,GMB,3,2020,34.19774193548388,Gambia
Gambia,GMB,6,2020,73.60833333333329,Gambia
Gambia,GMB,2,2020,4.983793103448277,Gambia
Gambia,GMB,1,2020,0.0,Gambia
Georgia,GEO,11,2020,64.28833333333331,Georgia
Georgia,GEO,10,2020,58.721612903225804,Georgia
Georgia,GEO,9,2020,62.62533333333337,Georgia
Georgia,GEO,8,2020,55.616451612903255,Georgia
Georgia,GEO,7,2020,54.26935483870964,Georgia
Georgia,GEO,12,2020,84.26,Georgia
Georgia,GEO,5,2020,91.3703225806452,Georgia
Georgia,GEO,4,2020,99.50666666666669,Georgia
Georgia,GEO,3,2020,61.410967741935494,Georgia
Georgia,GEO,2,2020,19.440000000000005,Georgia
Georgia,GEO,1,2020,2.1500000000000004,Georgia
Georgia,GEO,6,2020,62.49899999999998,Georgia
Germany,DEU,12,2020,67.59000000000002,Germany
Germany,DEU,11,2020,64.0253333333333,Germany
Germany,DEU,10,2020,55.21483870967744,Germany
Germany,DEU,9,2020,50.49633333333331,Germany
Germany,DEU,8,2020,57.92709677419358,Germany
Germany,DEU,7,2020,56.79387096774191,Germany
Germany,DEU,6,2020,61.3276666666667,Germany
Germany,DEU,4,2020,76.84999999999995,Germany
Germany,DEU,3,2020,48.77451612903224,Germany
Germany,DEU,2,2020,10.154482758620695,Germany
Germany,DEU,1,2020,1.4348387096774196,Germany
Germany,DEU,5,2020,63.84193548387098,Germany
Ghana,GHA,8,2020,52.77999999999998,Ghana
Ghana,GHA,11,2020,38.89,Ghana
Ghana,GHA,10,2020,44.081935483871,Ghana
Ghana,GHA,9,2020,44.44000000000003,Ghana
Ghana,GHA,12,2020,38.88999999999999,Ghana
Ghana,GHA,7,2020,52.77999999999998,Ghana
Ghana,GHA,4,2020,76.69799999999996,Ghana
Ghana,GHA,5,2020,60.963870967741926,Ghana
Ghana,GHA,3,2020,31.093870967741932,Ghana
Ghana,GHA,2,2020,2.7800000000000007,Ghana
Ghana,GHA,1,2020,0.7174193548387098,Ghana
Ghana,GHA,6,2020,55.37,Ghana
Greece,GRC,12,2020,81.79333333333334,Greece
Greece,GRC,11,2020,75.52233333333335,Greece
Greece,GRC,9,2020,57.083000000000034,Greece
Greece,GRC,8,2020,52.43677419354838,Greece
Greece,GRC,7,2020,52.93000000000002,Greece
Greece,GRC,10,2020,56.434193548387114,Greece
Greece,GRC,5,2020,70.75935483870968,Greece
Greece,GRC,4,2020,84.26000000000003,Greece
Greece,GRC,3,2020,54.65806451612903,Greece
Greece,GRC,2,2020,2.202758620689655,Greece
Greece,GRC,1,2020,0.0,Greece
Greece,GRC,6,2020,48.148666666666664,Greece
Greenland,GRL,11,2020,33.70399999999999,Greenland
Greenland,GRL,10,2020,31.48000000000001,Greenland
Greenland,GRL,9,2020,33.147999999999996,Greenland
Greenland,GRL,8,2020,31.031612903225817,Greenland
Greenland,GRL,7,2020,34.97741935483871,Greenland
Greenland,GRL,4,2020,73.48966666666665,Greenland
Greenland,GRL,5,2020,55.20096774193545,Greenland
Greenland,GRL,3,2020,40.68193548387097,Greenland
Greenland,GRL,2,2020,0.0,Greenland
Greenland,GRL,1,2020,0.0,Greenland
Greenland,GRL,12,2020,34.26,Greenland
Greenland,GRL,6,2020,45.61633333333334,Greenland
Guam,GUM,9,2020,73.14999999999999,Guam
Guam,GUM,8,2020,71.08935483870972,Guam
Guam,GUM,11,2020,62.96000000000002,Guam
Guam,GUM,10,2020,66.31096774193551,Guam
Guam,GUM,7,2020,62.457741935483895,Guam
Guam,GUM,12,2020,62.960000000000015,Guam
Guam,GUM,5,2020,70.15967741935488,Guam
Guam,GUM,4,2020,72.87200000000004,Guam
Guam,GUM,3,2020,38.70870967741936,Guam
Guam,GUM,2,2020,8.811379310344833,Guam
Guam,GUM,1,2020,0.0,Guam
Guam,GUM,6,2020,63.890000000000036,Guam
Guatemala,GTM,12,2020,49.54,Guatemala
Guatemala,GTM,11,2020,49.53999999999998,Guatemala
Guatemala,GTM,10,2020,49.53999999999998,Guatemala
Guatemala,GTM,9,2020,78.61166666666665,Guatemala
Guatemala,GTM,8,2020,87.03999999999998,Guatemala
Guatemala,GTM,7,2020,94.80645161290323,Guatemala
Guatemala,GTM,6,2020,96.30000000000003,Guatemala
Guatemala,GTM,5,2020,96.30000000000004,Guatemala
Guatemala,GTM,4,2020,94.7246666666667,Guatemala
Guatemala,GTM,3,2020,57.049032258064514,Guatemala
Guatemala,GTM,2,2020,11.110000000000008,Guatemala
Guatemala,GTM,1,2020,1.7922580645161288,Guatemala
Guinea,GIN,11,2020,40.788666666666664,Guinea
Guinea,GIN,10,2020,43.92096774193552,Guinea
Guinea,GIN,9,2020,63.33599999999998,Guinea
Guinea,GIN,8,2020,70.68096774193546,Guinea
Guinea,GIN,7,2020,69.3564516129032,Guinea
Guinea,GIN,12,2020,42.589999999999996,Guinea
Guinea,GIN,5,2020,78.69999999999999,Guinea
Guinea,GIN,4,2020,78.7,Guinea
Guinea,GIN,3,2020,25.239354838709676,Guinea
Guinea,GIN,2,2020,11.110000000000008,Guinea
Guinea,GIN,1,2020,1.4338709677419355,Guinea
Guinea,GIN,6,2020,75.61666666666673,Guinea
Guyana,GUY,11,2020,70.36999999999999,Guyana
Guyana,GUY,10,2020,75.17935483870966,Guyana
Guyana,GUY,9,2020,75.75766666666668,Guyana
Guyana,GUY,8,2020,74.31580645161296,Guyana
Guyana,GUY,7,2020,77.45967741935479,Guyana
Guyana,GUY,12,2020,68.52,Guyana
Guyana,GUY,5,2020,87.03999999999998,Guyana
Guyana,GUY,4,2020,84.69466666666663,Guyana
Guyana,GUY,3,2020,32.02064516129032,Guyana
Guyana,GUY,2,2020,11.974137931034477,Guyana
Guyana,GUY,1,2020,1.2554838709677423,Guyana
Guyana,GUY,6,2020,82.46900000000004,Guyana
Haiti,HTI,12,2020,41.67000000000001,Haiti
Haiti,HTI,11,2020,45.92500000000003,Haiti
Haiti,HTI,10,2020,47.22000000000002,Haiti
Haiti,HTI,9,2020,29.940000000000012,Haiti
Haiti,HTI,8,2020,24.28387096774192,Haiti
Haiti,HTI,7,2020,54.92516129032261,Haiti
Haiti,HTI,6,2020,79.94166666666665,Haiti
Haiti,HTI,4,2020,89.10333333333331,Haiti
Haiti,HTI,3,2020,40.83032258064515,Haiti
Haiti,HTI,2,2020,2.4924137931034487,Haiti
Haiti,HTI,1,2020,0.0,Haiti
Haiti,HTI,5,2020,89.80999999999996,Haiti
Honduras,HND,8,2020,90.47419354838705,Honduras
Honduras,HND,12,2020,87.03999999999998,Honduras
Honduras,HND,10,2020,85.4258064516129,Honduras
Honduras,HND,9,2020,83.08833333333338,Honduras
Honduras,HND,7,2020,96.30000000000004,Honduras
Honduras,HND,11,2020,87.03999999999998,Honduras
Honduras,HND,5,2020,100.0,Honduras
Honduras,HND,4,2020,100.0,Honduras
Honduras,HND,3,2020,57.854838709677416,Honduras
Honduras,HND,2,2020,0.0,Honduras
Honduras,HND,6,2020,97.16333333333337,Honduras
Honduras,HND,1,2020,0.0,Honduras
Hong Kong,HKG,11,2020,55.12433333333332,Hong Kong
Hong Kong,HKG,10,2020,51.84999999999997,Hong Kong
Hong Kong,HKG,9,2020,62.346,Hong Kong
Hong Kong,HKG,8,2020,66.67000000000003,Hong Kong
Hong Kong,HKG,7,2020,55.37967741935486,Hong Kong
Hong Kong,HKG,12,2020,70.65846153846152,Hong Kong
Hong Kong,HKG,5,2020,63.20387096774197,Hong Kong
Hong Kong,HKG,4,2020,66.20666666666669,Hong Kong
Hong Kong,HKG,3,2020,48.83548387096775,Hong Kong
Hong Kong,HKG,2,2020,51.88448275862067,Hong Kong
Hong Kong,HKG,1,2020,20.281290322580645,Hong Kong
Hong Kong,HKG,6,2020,48.33600000000001,Hong Kong
Hungary,HUN,12,2020,72.22000000000001,Hungary
Hungary,HUN,11,2020,66.17166666666668,Hungary
Hungary,HUN,10,2020,40.74,Hungary
Hungary,HUN,9,2020,43.826666666666675,Hungary
Hungary,HUN,8,2020,50.86354838709676,Hungary
Hungary,HUN,7,2020,54.630000000000045,Hungary
Hungary,HUN,6,2020,58.703333333333376,Hungary
Hungary,HUN,4,2020,76.84999999999995,Hungary
Hungary,HUN,3,2020,48.26612903225806,Hungary
Hungary,HUN,2,2020,0.3834482758620689,Hungary
Hungary,HUN,1,2020,0.0,Hungary
Hungary,HUN,5,2020,67.65516129032261,Hungary
Iceland,ISL,12,2020,52.77999999999998,Iceland
Iceland,ISL,11,2020,52.77999999999998,Iceland
Iceland,ISL,10,2020,41.81580645161288,Iceland
Iceland,ISL,9,2020,39.628000000000014,Iceland
Iceland,ISL,8,2020,46.299999999999976,Iceland
Iceland,ISL,7,2020,40.019354838709646,Iceland
Iceland,ISL,5,2020,48.05709677419353,Iceland
Iceland,ISL,4,2020,53.70000000000003,Iceland
Iceland,ISL,3,2020,35.6935483870968,Iceland
Iceland,ISL,2,2020,16.670000000000012,Iceland
Iceland,ISL,1,2020,3.7635483870967743,Iceland
Iceland,ISL,6,2020,39.80999999999997,Iceland
India,IND,11,2020,64.04,India
India,IND,10,2020,68.08354838709674,India
India,IND,9,2020,79.105,India
India,IND,8,2020,79.76451612903232,India
India,IND,7,2020,76.70290322580647,India
India,IND,6,2020,76.28,India
India,IND,5,2020,82.0787096774194,India
India,IND,4,2020,98.64333333333339,India
India,IND,3,2020,54.52483870967742,India
India,IND,2,2020,10.19,India
India,IND,1,2020,2.1516129032258062,India
Indonesia,IDN,12,2020,64.35000000000001,Indonesia
Indonesia,IDN,11,2020,56.01599999999998,Indonesia
Indonesia,IDN,10,2020,58.348064516129064,Indonesia
Indonesia,IDN,9,2020,65.95666666666669,Indonesia
Indonesia,IDN,8,2020,60.61677419354841,Indonesia
Indonesia,IDN,7,2020,59.81290322580645,Indonesia
Indonesia,IDN,1,2020,6.990322580645163,Indonesia
Indonesia,IDN,5,2020,73.82193548387099,Indonesia
Indonesia,IDN,4,2020,68.42666666666665,Indonesia
Indonesia,IDN,3,2020,41.81741935483873,Indonesia
Indonesia,IDN,2,2020,27.295862068965526,Indonesia
Indonesia,IDN,6,2020,66.51433333333333,Indonesia
Iran,IRN,8,2020,60.32354838709681,Iran
Iran,IRN,11,2020,68.61399999999996,Iran
Iran,IRN,10,2020,63.63516129032256,Iran
Iran,IRN,9,2020,57.22466666666672,Iran
Iran,IRN,7,2020,52.9448387096774,Iran
Iran,IRN,12,2020,70.83000000000001,Iran
Iran,IRN,5,2020,48.714516129032255,Iran
Iran,IRN,1,2020,0.0,Iran
Iran,IRN,2,2020,4.533793103448277,Iran
Iran,IRN,6,2020,43.51666666666669,Iran
Iran,IRN,4,2020,54.568,Iran
Iran,IRN,3,2020,46.834516129032274,Iran
Iraq,IRQ,12,2020,48.149999999999984,Iraq
Iraq,IRQ,11,2020,51.603333333333325,Iraq
Iraq,IRQ,10,2020,58.42225806451611,Iraq
Iraq,IRQ,9,2020,72.00566666666667,Iraq
Iraq,IRQ,7,2020,92.59000000000002,Iraq
Iraq,IRQ,8,2020,91.24645161290326,Iraq
Iraq,IRQ,5,2020,85.27709677419361,Iraq
Iraq,IRQ,4,2020,92.59666666666665,Iraq
Iraq,IRQ,3,2020,76.04548387096776,Iraq
Iraq,IRQ,2,2020,11.558275862068964,Iraq
Iraq,IRQ,1,2020,0.0,Iraq
Iraq,IRQ,6,2020,92.59,Iraq
Ireland,IRL,8,2020,60.03387096774192,Ireland
Ireland,IRL,11,2020,81.48,Ireland
Ireland,IRL,12,2020,74.20428571428572,Ireland
Ireland,IRL,10,2020,66.8425806451613,Ireland
Ireland,IRL,9,2020,63.91666666666666,Ireland
Ireland,IRL,7,2020,38.89000000000001,Ireland
Ireland,IRL,2,2020,5.176206896551725,Ireland
Ireland,IRL,5,2020,87.39354838709674,Ireland
Ireland,IRL,4,2020,89.81499999999996,Ireland
Ireland,IRL,3,2020,40.08451612903225,Ireland
Ireland,IRL,1,2020,0.0,Ireland
Ireland,IRL,6,2020,68.14633333333337,Ireland
Israel,ISR,12,2020,72.87999999999998,Israel
Israel,ISR,11,2020,63.24,Israel
Israel,ISR,10,2020,78.01838709677419,Israel
Israel,ISR,9,2020,57.56066666666668,Israel
Israel,ISR,7,2020,63.77032258064519,Israel
Israel,ISR,8,2020,42.4425806451613,Israel
Israel,ISR,5,2020,77.30129032258064,Israel
Israel,ISR,1,2020,0.4483870967741935,Israel
Israel,ISR,2,2020,17.525862068965516,Israel
Israel,ISR,6,2020,74.81466666666667,Israel
Israel,ISR,4,2020,89.35100000000004,Israel
Israel,ISR,3,2020,58.54096774193548,Israel
Italy,ITA,11,2020,77.09933333333339,Italy
Italy,ITA,10,2020,55.82612903225808,Italy
Italy,ITA,9,2020,50.43100000000002,Italy
Italy,ITA,8,2020,52.09258064516131,Italy
Italy,ITA,7,2020,55.973225806451616,Italy
Italy,ITA,12,2020,79.63000000000001,Italy
Italy,ITA,5,2020,66.57677419354843,Italy
Italy,ITA,4,2020,92.59433333333332,Italy
Italy,ITA,3,2020,84.06870967741939,Italy
Italy,ITA,2,2020,32.51689655172414,Italy
Italy,ITA,1,2020,1.5235483870967743,Italy
Italy,ITA,6,2020,52.038333333333306,Italy
Jamaica,JAM,12,2020,67.59000000000002,Jamaica
Jamaica,JAM,11,2020,67.8373333333333,Jamaica
Jamaica,JAM,10,2020,70.81935483870967,Jamaica
Jamaica,JAM,9,2020,78.7,Jamaica
Jamaica,JAM,8,2020,73.14903225806452,Jamaica
Jamaica,JAM,7,2020,64.80999999999996,Jamaica
Jamaica,JAM,6,2020,69.68899999999998,Jamaica
Jamaica,JAM,4,2020,81.63599999999998,Jamaica
Jamaica,JAM,3,2020,51.37290322580644,Jamaica
Jamaica,JAM,1,2020,0.26870967741935486,Jamaica
Jamaica,JAM,5,2020,86.95032258064515,Jamaica
Jamaica,JAM,2,2020,17.907586206896553,Jamaica
Japan,JPN,12,2020,50.00000000000001,Japan
Japan,JPN,7,2020,27.990322580645152,Japan
Japan,JPN,11,2020,39.321666666666665,Japan
Japan,JPN,10,2020,36.73774193548387,Japan
Japan,JPN,9,2020,35.648666666666664,Japan
Japan,JPN,8,2020,32.70838709677417,Japan
Japan,JPN,6,2020,27.77666666666665,Japan
Japan,JPN,4,2020,45.73966666666668,Japan
Japan,JPN,1,2020,2.2419354838709684,Japan
Japan,JPN,5,2020,41.90451612903227,Japan
Japan,JPN,3,2020,41.15870967741936,Japan
Japan,JPN,2,2020,21.804482758620686,Japan
Jordan,JOR,12,2020,78.7,Jordan
Jordan,JOR,11,2020,77.96133333333334,Jordan
Jordan,JOR,10,2020,76.28193548387098,Jordan
Jordan,JOR,9,2020,63.79733333333338,Jordan
Jordan,JOR,7,2020,48.15000000000002,Jordan
Jordan,JOR,8,2020,53.97258064516131,Jordan
Jordan,JOR,5,2020,81.33387096774196,Jordan
Jordan,JOR,4,2020,97.90133333333337,Jordan
Jordan,JOR,3,2020,51.97064516129032,Jordan
Jordan,JOR,2,2020,0.0,Jordan
Jordan,JOR,1,2020,0.0,Jordan
Jordan,JOR,6,2020,53.08833333333336,Jordan
Kazakhstan,KAZ,8,2020,80.11000000000004,Kazakhstan
Kazakhstan,KAZ,11,2020,67.19100000000003,Kazakhstan
Kazakhstan,KAZ,12,2020,71.33307692307692,Kazakhstan
